today,year,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,sugarWasSavedBySW,sugarWasSavedByIrrig,ratoon_no,sugarDAS,sugarStage,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,greenwt,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalNGCane,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,biomass_n,green_biomass_n,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalSoilN2O,totalSoilCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAmt,IrrigAlloc,MaxIrrigNum,IrrigFreq,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,NUPE,sucroseTH,IrrigAllocOrig
01/07/1962,1962,182,1961,01-May,1,sugar,alive,0,0,3,334,4.433,1958,1/8/1961,121,0,0,181,1962,14,2616,4684.42,4115.57,5114.04,3451.15,106.187,1795.23,,0,0,0,17.895,98.8,54.688,44.688,0.986,6595.786,6596.772,110414.344,16.28,14.2,1.319,6,300,1302.8,287.291,396.559,798.14,696.127,195.681,891.808,2.366,6634.769,4.701,6639.47,110886.633,150,227.312,308.05,3.953,0.334,1.153,0.895,8687.969,350,0.7,1719.2,6.4,687.7,0,0,17.961,27.642,19.985,153.2,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1602.8,1098.14,683.85,879.531,5.44,1.487,9.66971424408545,0.119069351250493,14.1582666666667,0.707913333333333,0.467142077848948,17.952,3_6
01/07/1963,1963,182,1962,01-May,1,sugar,alive,0,0,4,365,4.486,1958,1/7/1962,121,0,0,181,1963,14,2616,4892.59,4256.18,5300.71,3676.3,112.072,1711.62,,0,0,0,15.885,111.4,63.83,53.83,4.701,6634.769,6639.47,110886.633,17.35,15.02,1.329,6,300,2702.1,506.779,1501.193,929.646,776.817,194.801,971.617,6.869,6662.22,2.654,6664.875,111305.762,150,242.388,314.44,3.036,0.282,4.246,0.78,9423.605,350,0.785,2195.9,8.1,878.4,0,0,17.871,27.641,18.893,406.4,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,3002.1,1229.646,2007.972,2202.773,7.564,4.528,9.11416781740436,0.115345861589495,14.9429333333333,0.747146666666667,0.462366123735499,17.116,3_6
01/07/1964,1964,183,1963,01-May,1,sugar,alive,0,0,5,366,4.466,1958,1/7/1963,121,0,0,181,1964,14,2616,5401.05,4807.41,5936.65,4076.79,126.265,2130.48,,0,0,0,17.854,119.9,68.341,58.341,2.654,6662.22,6664.875,111305.762,18.37,16.19,1.337,6,300,1026,179.13,117.227,853.704,807.583,186.369,993.952,0.368,6668.147,5.194,6673.341,111280.978,150,250.061,328.068,16.948,0.951,0.6,3.347,10075.227,350,0.729,1865.5,6.9,746.2,0,0,17.496,27.22,19.699,68.1,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1326,1153.704,296.357,482.726,18.499,1.551,10.9443150062754,0.12703329738257,16.8353333333333,0.841766666666667,0.504936795421917,21.305,3_6
01/07/1965,1965,182,1964,01-May,1,sugar,alive,0,0,6,365,4.49,1958,1/7/1964,121,0,0,181,1965,14,2616,5589.36,4930.13,6104.98,4211.67,129.564,2365.43,,0,0,0,19.556,114.5,86.033,76.033,5.194,6668.147,6673.341,111280.978,17.91,15.5,1.341,6,300,1096,230.239,132.302,895.293,864.864,171.031,1035.895,0.336,6688.196,3.611,6691.807,111668.608,150,250.054,333.111,11.923,1.316,0.276,2.602,10364.634,350,0.778,2152.9,8,861.2,0,0,17.766,27.399,19.433,77.2,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1396,1195.293,362.541,533.572,13.515,1.592,10.8395180093918,0.125074452526559,17.2752,0.86376,0.51814408087853,23.654,3_6
01/05/1966,1966,121,0,01-May,1,none,out,0,0,-1,0,6,1958,0.000,121,0,0,181,-1,14,2616,0,0,0,0,0,0,,0,0,0,0,0,65.597,55.597,3.611,6688.196,6691.807,111668.608,0,0,1.35,0,0,949.9,528.102,118.923,630.015,0,195.47,195.47,0.07,6825.735,26.199,6851.934,113443.011,0,0,88.448,3.611,0.73,0.109,0.457,9299.59,350,0.011,16.4,0.1,6.6,0,0,17.766,27.748,21.022,80,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,949.9,630.015,647.025,842.495,4.45,0.839,0,0,0,,,0,3_6
01/09/1967,1967,244,1966,01-May,2,sugar,alive,0,0,0,488,4.622,1966,1/5/1966,121,0,0,181,1967,14,2616,5834.08,5224.55,6030.38,4577.16,140.241,2250.74,,0,0,0,16.84,171.5,173.002,173.002,26.199,6825.735,6851.934,113443.011,26.73,24.5,1.37,6,300,1327.7,198.271,269.846,1032.201,809.96,441.815,1251.775,3.994,6621.935,4.555,6626.49,110796.512,130,362.17,377.051,28.639,1.313,1.877,5.574,6122.406,350,0.86,2804.2,10.3,1121.7,0,0,16.328,26.299,18.704,100.3,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1627.7,1332.201,468.117,909.932,31.829,3.19,10.5270150675461,0.112033712128777,18.6988,1.07877692307692,0.387224231714388,22.507,3_6
01/09/1968,1968,245,1967,01-May,2,sugar,alive,0,0,1,366,4.426,1966,1/9/1967,121,0,0,181,1968,14,2616,4399.84,3815.44,4696.05,3338.15,101.557,1722.43,,0,0,0,17.961,89.1,62.811,52.811,4.555,6621.935,6626.49,110796.512,14.81,12.67,1.332,6,300,2225.6,635.091,1025.546,937.775,646.153,207.289,853.442,7.039,6704.822,1.968,6706.79,111817.824,150,202.906,292.676,13.819,2.738,3.085,2.739,8674.935,350,0.814,2400.5,9,960.2,0,0,17.059,26.962,19.919,213.1,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2525.6,1237.775,1660.637,1867.926,19.642,5.823,8.20480297307669,0.118996955856403,13.5409333333333,0.677046666666667,0.500512552610569,17.224,3_6
01/08/1969,1969,213,1968,01-May,2,sugar,alive,0,0,2,334,4.447,1966,1/9/1968,121,0,0,181,1969,14,2616,5455.88,4852.6,5947.54,4021.23,123.974,2134.64,,0,0,0,18.279,112.4,56.332,46.332,1.968,6704.822,6706.79,111817.824,18.37,16.16,1.36,6,300,962.4,130.731,128.694,800.787,797.959,176.65,974.608,0.443,6709.579,3.12,6712.7,111891.576,150,255.093,313.837,5.915,0.105,0.395,1.25,8980.945,350,0.772,2114.7,7.9,845.9,0,0,18.545,27.868,19.976,55.6,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1262.4,1100.787,259.425,436.075,6.415,0.5,11.2623059683663,0.127203963029238,16.5298666666667,0.826493333333333,0.485995303673562,21.346,3_6
01/07/1970,1970,182,1969,01-May,2,sugar,alive,0,0,3,334,4.427,1966,1/8/1969,121,0,0,181,1970,14,2616,4365.8,3723.74,4769.61,3280.52,99.331,1598.49,,0,0,0,16.894,94.6,66.699,56.699,3.12,6709.579,6712.7,111891.576,15.36,13.01,1.365,6,300,1641.1,280.041,781.643,731.504,712.477,159.151,871.628,2.067,6768.034,1.343,6769.376,112797.658,150,218.187,302.584,5.359,0.225,1.851,1.123,9712.999,350,0.787,2209.1,8.3,883.7,0,0,18.06,27.974,20.617,411.7,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1941.1,1031.504,1061.684,1220.835,7.435,2.076,9.6297251392142,0.113960313344684,13.2441333333333,0.662206666666667,0.455256270996897,15.985,3_6
01/07/1971,1971,182,1970,01-May,2,sugar,alive,0,0,4,365,4.449,1966,1/7/1970,121,0,0,181,1971,14,2616,5105.54,4393.92,5484.74,3840.74,116.709,1726.96,,0,0,0,15.3,121.2,56.487,46.487,1.343,6768.034,6769.376,112797.658,19.21,16.61,1.382,6,300,1633.5,348.847,553.768,928.677,796.132,198.459,994.591,2.974,6769.614,2.197,6771.811,112860.14,150,260.972,331.83,8.932,0.208,2.071,1.835,9472.073,350,0.824,2483.9,9.2,993.5,0,0,17.125,27.326,19.196,129.3,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1933.5,1228.677,902.615,1101.074,11.211,2.279,9.49875353734138,0.11734371213896,15.5612,0.77806,0.447208895973514,17.27,3_6
01/07/1972,1972,183,1971,01-May,2,sugar,alive,0,0,5,366,4.494,1966,1/7/1971,121,0,0,181,1972,14,2616,5324.24,4701.78,5830.77,4001.28,122.895,2045.61,,0,0,0,17.574,126.2,74.781,64.781,2.197,6769.614,6771.811,112860.14,19.14,16.86,1.384,6,300,2077.4,506.151,832.112,1019.223,838.964,193.531,1032.494,3.551,6777.319,3.278,6780.597,113155.88,150,261.776,351.432,16.8,0.491,2.903,3.321,10366.445,350,0.771,2104.4,7.8,841.8,0,0,17.741,27.479,19.215,183.4,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2377.4,1319.223,1338.263,1531.794,20.194,3.394,9.31571083888016,0.119027326066786,16.386,0.8193,0.469466261230976,20.456,3_6
01/07/1973,1973,182,1972,01-May,2,sugar,alive,0,0,6,365,4.486,1966,1/7/1972,121,0,0,181,1973,14,2616,4469.46,3952.39,5009.17,3280.87,100.77,1524.16,,0,0,0,15.704,112.8,63.423,53.423,3.278,6777.319,6780.597,113155.88,17.1,15.21,1.388,6,300,1091.3,282.029,234.648,712.924,665.403,190.453,855.856,0.706,6817.34,5.011,6822.351,113486.187,150,232.003,319.727,5.382,0.158,0.907,1.296,10085.614,350,0.691,1679.3,6.3,671.7,0,0,17.985,27.773,19.988,148.3,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1391.3,1012.924,516.677,707.13,6.447,1.065,9.94842653545577,0.117741769643491,13.436,0.6718,0.434347831709073,15.242,3_6
01/05/1974,1974,121,0,01-May,2,none,out,0,0,-1,0,6,1966,0.000,121,0,0,181,-1,14,2616,0,0,0,0,0,0,,0,0,0,0,0,64.191,54.191,5.011,6817.34,6822.351,113486.187,0,0,1.401,0,0,3066.1,951.784,1628.076,896.976,0,398.676,398.676,9.482,6869.968,70.97,6940.938,113482.183,0,0,149.827,27.023,3.451,8.018,3.953,9664.413,350,0.002,3,0,1.2,0,0,19.459,27.645,18.519,199.6,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,3066.1,896.976,2579.86,2978.536,38.492,11.469,0,0,0,,,0,3_6
01/09/1975,1975,244,1974,01-May,3,sugar,alive,2,0,0,488,4.631,1974,1/5/1974,121,0,0,181,1975,14,2616,5866.43,5204.49,5982.59,4591.54,141.548,2473.59,,0,0,0,18.595,183.2,151.755,151.755,70.97,6869.968,6940.938,113482.183,25.95,23.53,1.403,6,300,1898.4,94.761,943.906,931.324,818.01,452.324,1270.334,29.865,6641.457,35.686,6677.143,111590.477,130,348.663,394.636,55.451,2.964,18.648,10.362,4708.18,350,0.843,2641,9.7,1056.4,0,0,16.451,26.376,18.682,139.4,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2198.4,1231.324,1038.667,1490.991,77.063,21.612,11.4955933612924,0.111425813998523,18.8730666666667,1.08883076923077,0.405973676587421,24.736,3_6
01/09/1976,1976,245,1975,01-May,3,sugar,alive,0,0,1,366,4.47,1974,1/9/1975,121,0,0,181,1976,14,2616,4190.69,3753.46,4599.83,3166.34,97.68,1845.4,,0,0,0,20.338,73.6,58.835,48.835,35.686,6641.457,6677.143,111590.477,11.99,10.39,1.362,2,100,2275.4,765.113,853.633,1049.758,596.692,157.742,754.435,1.082,6730.079,3.118,6733.198,112358.111,150,163.709,255.327,32.596,26.502,1.373,6.184,8688.371,350,0.784,2187.5,8.5,875,0,0,17.791,26.806,18.215,161.4,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2375.4,1149.758,1618.746,1776.488,60.471,27.875,8.49570083443646,0.129474374863308,17.76,0.6512,0.596668478825233,18.454,3_6
01/08/1977,1977,213,1976,01-May,3,sugar,alive,0,0,2,334,4.415,1974,1/9/1976,121,0,0,181,1977,14,2616,4172.26,3704.2,4619.24,3077.56,95.064,1542.35,,0,0,0,17.056,84.1,55.054,45.054,3.118,6730.079,6733.198,112358.111,13.92,12.21,1.388,5,250,1974.4,630.415,792.904,923.827,594.897,186.367,781.264,2.438,6732.773,3.261,6736.034,112405.098,150,195.635,296.017,35.133,8.917,2.803,6.544,8019.667,350,0.732,1882,7,752.8,0,0,18.526,27.68,19.116,166.6,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2224.4,1173.827,1423.319,1609.686,46.853,11.72,8.09863804461816,0.121679739499068,13.5805714285714,0.63376,0.485925320111432,15.423,3_6
01/07/1978,1978,182,1977,01-May,3,sugar,alive,0,0,3,334,4.412,1974,1/8/1977,121,0,0,181,1978,14,2616,4179.41,3603.64,4556.12,3057.21,93.251,1532.2,,0,0,0,17.31,82.4,59.872,49.872,3.261,6732.773,6736.034,112405.098,14.54,12.43,1.391,6,300,1299.4,203.938,573.723,680.496,618.389,177.908,796.297,1.603,6777.961,3.81,6781.771,113057.614,150,199.171,271.857,9.398,0.596,1.292,1.749,7779.833,350,0.735,1897.3,7.2,758.9,0,0,18.142,27.79,20.713,300,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1599.4,980.496,777.661,955.569,11.286,1.888,9.51059463781596,0.117105803487895,12.4334666666667,0.621673333333333,0.468195671056529,15.322,3_6
01/07/1979,1979,182,1978,01-May,3,sugar,alive,0,0,4,365,4.478,1974,1/7/1978,121,0,0,181,1979,14,2616,5511.58,4917.33,6024.35,4138,127.993,2046.62,,0,0,0,16.768,124.7,67.314,57.314,3.81,6777.961,6781.771,113057.614,18.94,16.76,1.402,5,250,2906,448.401,1659.125,1018.294,773.953,196.265,970.218,9.921,6769.448,1.979,6771.427,113004.596,150,261.193,330.222,17.663,0.795,5.115,3.483,9500.466,350,0.747,1960.7,7.3,784.3,0,0,18.058,26.672,18.176,509.4,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,3156,1268.294,2107.526,2303.791,23.573,5.91,10.0917452893414,0.1319218979652,18.2847142857143,0.853286666666667,0.490032274984399,20.466,3_6
01/07/1980,1980,183,1979,01-May,3,sugar,alive,0,0,5,366,4.517,1974,1/7/1979,121,0,0,181,1980,14,2616,5535.13,4934.02,6102.84,4201.24,129.694,2250.8,,0,0,0,18.446,115,130.57,120.57,1.979,6769.448,6771.427,113004.596,17.43,15.22,1.401,6,300,1248.6,184.941,403.535,809.809,814.532,171.058,985.591,1.029,6800.971,3.942,6804.913,113449.058,150,246.394,317.727,1.874,0.123,0.876,0.695,10529.057,350,0.776,2139.1,7.9,855.7,0,0,18.395,27.626,19.976,215.6,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1548.6,1109.809,588.476,759.534,2.873,0.999,11.6861550050504,0.131590081484104,17.2925333333333,0.864626666666667,0.52636833689132,22.508,3_6
01/07/1981,1981,182,1980,01-May,3,sugar,alive,0,0,6,365,4.48,1974,1/7/1980,121,0,0,181,1981,14,2616,5090.08,4554.14,5698.54,3795.82,117.429,2016.84,,0,0,0,18.225,111.6,87.104,77.104,3.942,6800.971,6804.913,113449.058,17.24,15.27,1.411,6,300,1619.3,544.053,439.687,955.346,752.62,164.655,917.275,1.173,6820.698,4.638,6825.337,113681.877,150,240.412,326.215,14.034,0.305,1.214,2.875,10457.68,350,0.748,1968.9,7.3,787.6,0,0,18.21,27.259,19.351,101.3,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1919.3,1255.346,983.74,1148.395,15.553,1.519,9.35431347214234,0.128019405303753,15.6572,0.78286,0.488448995890388,20.168,3_6
01/05/1982,1982,121,0,01-May,3,none,out,0,0,-1,0,6,1974,0.000,121,0,0,181,-1,14,2616,0,0,0,0,0,0,,0,0,0,0,0,87.389,77.389,4.638,6820.698,6825.337,113681.877,0,0,1.419,0,0,1203.3,557.49,317.227,707.892,0,264.704,264.704,0.579,6899.118,53.324,6952.443,114098.485,0,0,136.655,27.608,4.328,2.806,4.502,10131.039,350,0.006,9.1,0,3.6,0,0,19.439,28.196,20.566,222,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1203.3,707.892,874.717,1139.421,34.742,7.134,0,0,0,,,0,3_6
01/09/1983,1983,244,1982,01-May,4,sugar,alive,0,0,0,488,4.625,1982,1/5/1982,121,0,0,181,1983,14,2616,6128.67,5510.53,6339.15,4855.15,149.826,2385.03,,0,0,0,16.68,185.8,151.269,151.269,53.324,6899.118,6952.443,114098.485,26.06,23.8,1.427,6,300,1510.9,233.716,440.05,1022.605,815.201,395.377,1210.577,4.1,6715.803,6.181,6721.985,112471.955,130,356.833,355.612,30.854,7.653,2.686,5.912,4999.935,350,0.839,2607.8,9.6,1043.1,0,0,16.662,26.055,19.196,156,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1810.9,1322.605,673.766,1069.143,41.193,10.339,11.3280987142798,0.123764122397832,19.9768,1.15250769230769,0.419877085359258,23.85,3_6
01/09/1984,1984,245,1983,01-May,4,sugar,alive,0,0,1,366,4.481,1982,1/9/1983,121,0,0,181,1984,14,2616,4681.02,4107.52,5029.88,3552.08,108.459,1877.39,,0,0,0,18.391,82.4,59.826,49.826,6.181,6715.803,6721.985,112471.955,13.76,11.66,1.395,6,300,689.2,95.036,55.228,606.038,660.521,166.248,826.769,0.092,6791.065,4.991,6796.056,113439.912,150,191.305,279.678,15.762,1.992,0.137,3.067,8867.584,350,0.846,2668,10.1,1067.2,0,0,18.315,27.231,19.32,62,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,989.2,906.038,150.264,316.512,17.891,2.129,11.9706899710608,0.13118416389584,14.4612,0.72306,0.566942839967591,18.774,3_6
01/08/1985,1985,213,1984,01-May,4,sugar,alive,0,0,2,334,4.438,1982,1/9/1984,121,0,0,181,1985,14,2616,5276.59,4758.01,5846.03,3989.02,124.161,2090.32,,0,0,0,17.808,109.2,53.993,43.993,4.991,6791.065,6796.056,113439.912,17.31,15.41,1.417,6,300,1609.6,352.018,582.954,894.512,749.254,176.215,925.469,2.17,6794.454,3.742,6798.196,113425.429,150,243.958,322.09,12.563,2.738,1.608,2.371,9301.707,350,0.778,2151.8,8,860.7,0,0,18.765,27.514,19.449,365,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1909.6,1194.512,934.972,1111.187,16.909,4.346,10.3942865370963,0.134160085318903,16.5548,0.82774,0.508944162519778,20.903,3_6
01/07/1986,1986,182,1985,01-May,4,sugar,alive,0,0,3,334,4.452,1982,1/8/1985,121,0,0,181,1986,14,2616,5352.94,4767.88,5943.88,3963.8,122.764,2130.52,,0,0,0,18.446,114.5,85.152,75.152,3.742,6794.454,6798.196,113425.429,18.26,16.11,1.419,6,300,1353,353.678,356.16,899.459,757.991,169.272,927.263,0.66,6807.786,2.762,6810.548,113658.014,150,253.082,328.392,8.775,1.091,0.682,1.648,9912.918,350,0.731,1876.3,7,750.5,0,0,19.037,27.651,19.903,134,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1653,1199.459,709.838,879.11,10.548,1.773,10.2349475888713,0.132393937857976,16.3685333333333,0.818426666666667,0.485075983278147,21.305,3_6
01/07/1987,1987,182,1986,01-May,4,sugar,alive,0,0,4,365,4.544,1982,1/7/1986,121,0,0,181,1987,14,2616,4932.23,4379.41,5498.22,3737.87,115.068,2045.43,,0,0,0,18.964,121.9,83.051,73.051,2.762,6807.786,6810.548,113658.014,17.6,15.57,1.424,6,300,756.7,26.177,39.597,712.122,728.378,192.174,920.552,0.099,6832.829,2.953,6835.782,114050.442,150,245.716,331.42,14.898,0.053,0.093,3.028,10554.478,350,0.75,1981.1,7.4,792.4,0,0,19.257,27.916,19.78,55,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1056.7,1012.122,65.774,257.948,15.044,0.146,11.3689851618678,0.124998913695261,15.3424,0.76712,0.468296732813492,20.454,3_6
01/07/1988,1988,183,1987,01-May,4,sugar,alive,0,0,5,366,4.514,1982,1/7/1987,121,0,0,181,1988,14,2616,5836.04,5185.68,6398.05,4388.71,135.106,2388.97,,0,0,0,18.849,120.7,135.425,125.425,2.953,6832.829,6835.782,114050.442,18.73,16.35,1.43,6,300,1598.2,235.762,643.631,894.102,846.664,169.443,1016.107,1.68,6844.252,2.013,6846.266,114247.043,150,256.555,324.174,6.215,0.49,1.164,1.484,10177.425,350,0.807,2347.8,8.7,939.1,0,0,18.474,27.344,19.667,293.4,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1898.2,1194.102,879.393,1048.836,7.869,1.654,11.3144438247319,0.132964343322111,18.0141333333333,0.900706666666667,0.526616125197326,23.89,3_6
01/07/1989,1989,182,1988,01-May,4,sugar,alive,0,0,6,365,4.511,1982,1/7/1988,121,0,0,181,1989,14,2616,5017.09,4464.24,5600.1,3793.18,117.214,2152,,0,0,0,19.682,105.9,120.125,110.125,2.013,6844.252,6846.266,114247.043,16.21,14.19,1.434,3,150,2493.7,908.263,874.304,1343.497,712.557,144.727,857.284,1.865,6881.393,4.143,6885.536,114641.467,150,227.936,317.265,12.701,2.195,4.191,2.64,10968.55,350,0.741,1930.7,7.2,772.3,0,0,18.823,26.928,18.87,197,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2643.7,1493.497,1782.567,1927.294,19.087,6.386,7.84829162696678,0.136727152262261,19.5356666666667,0.781426666666667,0.514240839533904,21.52,3_6
01/05/1990,1990,121,0,01-May,4,none,out,0,0,-1,0,6,1982,0.000,121,0,0,181,-1,14,2616,0,0,0,0,0,0,,0,0,0,0,0,114.973,104.973,4.143,6881.393,6885.536,114641.467,0,0,1.446,0,0,1291.8,548.761,465.406,582.91,0,218.297,218.297,1.78,6954.064,40.614,6994.678,114999.477,0,0,130.358,34.075,11.55,1.58,5.831,9857.523,350.149,0.008,12,0.1,4.8,0,0,18.785,27.847,20.741,130,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1291.8,582.91,1014.167,1232.464,47.205,13.13,0,0,0,,,0,3_6
01/09/1991,1991,244,1990,01-May,5,sugar,alive,0,0,0,488,4.644,1990,1/5/1990,121,0,0,181,1991,14,2616,4314.3,3760.7,4369.8,3474.25,104.685,1402.69,,0,0,0,13.581,142.2,174.31,174.31,40.614,6954.064,6994.678,114999.477,22.04,20.02,1.458,6,300,3391.8,460.807,2353.426,825.712,572.962,416.061,989.023,54.042,6779.33,6.116,6785.446,113497.445,130,299.471,338.407,34.53,17.168,20.279,6.379,4356.711,352.197,0.894,3200.5,11.7,1280.2,0,0,17.035,26.151,18.614,298.2,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,3691.8,1125.712,2814.233,3230.294,71.977,37.447,9.2994478161377,0.105846881215098,13.958,0.805269230769231,0.349566402089017,14.027,3_6
01/09/1992,1992,245,1991,01-May,5,sugar,alive,0,0,1,366,4.486,1990,1/9/1991,121,0,0,181,1992,14,2616,4874.71,4163.62,5016.41,3771.95,113.949,1982.44,,0,0,0,18.499,99.9,44.854,34.854,6.116,6779.33,6785.446,113497.445,16.75,14.15,1.424,6,300,803.3,84.153,65.74,715.188,710.798,225.652,936.45,0.507,6814.422,11.871,6826.293,114107.879,150,225.949,292.004,12.865,1.763,0.396,2.537,7156.984,353.766,0.918,3573.6,13.3,1429.5,0,0,18.442,27.896,20.861,174,Mackay,Mackay,Pind,1958,LPOH_5_15,BareFallow,42,MW_Surf2,130_150,50,3,6,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1103.3,1015.188,149.893,375.545,15.024,2.159,11.224423456542,0.121681883709755,15.1932,0.75966,0.504312920172251,19.824,3_6
