today,year,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,sugarWasSavedBySW,sugarWasSavedByIrrig,ratoon_no,sugarDAS,sugarStage,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,greenwt,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalNGCane,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,biomass_n,green_biomass_n,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalSoilN2O,totalSoilCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAmt,IrrigAlloc,MaxIrrigNum,IrrigFreq,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,NUPE,sucroseTH,IrrigAllocOrig
03/09/1961,1961,246,1960,01-May,1,sugar,alive,0,0,1,365,4.406,1959,3/9/1960,123,2,0,183,1961,12,2616,3335.2,2975.12,3707.32,2485.06,76.457,1424.09,,0,0,0,20.01,41.7,48.99,38.99,5.973,6457.022,6462.996,109252.033,7.82,6.5,1.284,3,300,1045.1,343.416,332.558,635.13,514.046,144.928,658.974,0.109,6587.885,3.583,6591.468,110230.725,150,124.082,214.79,11.458,6.023,0.371,2.275,7990.808,350,0.773,2118.6,8.7,847.4,0,0,16.602,26.984,19.93,136.7,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1345.1,935.13,675.974,820.902,17.852,6.394,8.17608246981703,0.116024304449037,10.1942666666667,0.509713333333333,0.616181234989765,14.241,3_3
03/08/1962,1962,215,1961,01-May,1,sugar,alive,0,0,2,334,4.395,1959,3/9/1961,123,2,0,183,1962,12,2616,3718.73,3151.05,3952.25,2728.87,82.204,1268.8,,0,0,0,16.085,72,59.142,49.142,3.583,6587.885,6591.468,110230.725,12.98,10.9,1.318,3,300,1271.7,432.752,378.491,783.155,557.239,201.481,758.719,0.952,6601.324,4.854,6606.178,110325.235,150,185.27,266.881,22.468,9.066,0.865,4.201,7059.115,350,0.761,2044.9,7.6,818,0,0,18.01,27.558,19.745,153.2,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1571.7,1083.155,811.243,1012.724,32.399,9.931,7.58931085578703,0.108345777554009,10.9605333333333,0.548026666666667,0.443698386139148,12.688,3_3
03/07/1963,1963,184,1962,01-May,1,sugar,alive,0,0,3,334,4.429,1959,3/8/1962,123,2,0,183,1963,12,2616,4418.23,3786.89,4724.48,3222.64,97.61,1438.78,,0,0,0,15.23,102.1,60.88,50.88,4.854,6601.324,6606.178,110325.235,17,14.68,1.322,3,300,2681.4,513.144,1570.74,897.873,688.331,203.927,892.258,11.173,6614.658,2.849,6617.507,110463.641,150,233.999,297.581,6.217,2.212,4.615,1.359,7936.667,350,0.774,2123.5,7.9,849.4,0,0,18.396,28.078,19.145,406.4,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2981.4,1197.873,2083.884,2287.811,13.044,6.827,8.14861007802998,0.109396609500839,13.0146666666667,0.650733333333333,0.417138534780063,14.388,3_3
03/07/1964,1964,185,1963,01-May,1,sugar,alive,0,0,4,366,4.463,1959,3/7/1963,123,2,0,183,1964,12,2616,5243.06,4652.99,5721.03,3954,122.246,2052.83,,0,0,0,17.755,113.7,66.138,56.138,2.849,6614.658,6617.507,110463.641,17.58,15.42,1.327,3,300,1032.9,174.909,163.013,878.324,770.726,201.063,971.789,0.461,6630.487,7.074,6637.561,110712.941,150,239.706,311.419,15.872,1.416,1.308,3.079,9401.081,350,0.724,1838.4,6.9,735.3,0,0,17.537,27.214,19.641,68.1,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1332.9,1178.324,337.922,538.985,18.596,2.724,10.3745659088672,0.125794797018694,16.2994666666667,0.814973333333333,0.509983062585,20.528,3_3
03/07/1965,1965,184,1964,01-May,1,sugar,alive,0,0,5,365,4.49,1959,3/7/1964,123,2,0,183,1965,12,2616,5102.75,4482.92,5573.22,3833.41,117.376,2150.4,,0,0,0,19.634,101.4,89.327,79.327,7.074,6630.487,6637.561,110712.941,16.03,13.76,1.333,3,300,1089.1,276.939,186.821,888.783,773.388,177.741,951.13,0.327,6667.282,3.68,6670.961,111367.718,150,227.895,311.454,12.465,2.775,0.313,2.699,9721.009,350,0.779,2157.7,8,863.1,0,0,17.739,27.395,19.476,77.2,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1389.1,1188.783,463.76,641.501,15.553,3.088,9.87362706229817,0.123406894956525,15.6501333333333,0.782506666666667,0.515044208955879,21.504,3_3
03/07/1966,1966,184,1965,01-May,1,sugar,alive,0,0,6,365,4.443,1959,3/7/1965,123,2,0,183,1966,12,2616,4725.6,4107.92,5163.43,3533.69,107.926,1881.05,,0,0,0,18.538,100.5,63.539,53.539,3.68,6667.282,6670.961,111367.718,16.09,13.83,1.342,3,300,1012.3,270.186,136.616,821.975,730.904,167.102,898.005,0.243,6705.531,3.45,6708.981,111824.238,150,224.59,304.616,8.502,1.239,0.488,1.816,9738.326,350,0.775,2133.1,8,853.3,0,0,17.045,27.142,19.958,80,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1312.3,1121.975,406.802,573.904,10.229,1.727,9.61928741727757,0.120184186056871,14.3901333333333,0.719506666666667,0.480546774121733,18.811,3_3
01/05/1967,1967,121,0,01-May,1,none,out,0,0,-1,0,6,1959,0.000,121,0,0,183,-1,12,2616,0,0,0,0,0,0,,0,0,0,0,0,71.031,61.031,3.45,6705.531,6708.981,111824.238,0,0,1.354,0,0,795.6,359.037,75.043,613.356,0,301.346,301.346,0.144,6761.411,81.827,6843.238,111751.939,0,0,142.863,16.992,1.651,0.644,2.498,9860.68,350,0.104,157,0.8,62.8,0,0,18.217,27.913,20.949,87.6,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,795.6,613.356,434.08,735.426,19.287,2.295,0,0,0,,,0,3_3
01/09/1968,1968,245,1967,01-May,2,sugar,alive,0,0,0,489,4.606,1967,1/5/1967,121,0,0,181,1968,14,2616,6377.03,5655.92,6491.66,5125.6,157.485,2687.68,,0,0,0,18.091,180,131.205,131.205,81.827,6761.411,6843.238,111751.939,25.23,22.58,1.362,3,300,2695.3,281.616,1474.868,1180.205,899.144,412.684,1311.828,28.046,6576.337,9.777,6586.113,110488.219,130,345.621,355.452,50.01,11.382,18.144,9.455,4618.305,350,0.914,3500.8,12.8,1400.3,0,0,16.088,26.084,18.747,213.1,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2995.3,1480.205,1756.484,2169.168,79.536,29.526,10.6394046770549,0.12005003704754,20.998,1.21142307692308,0.455658076332167,26.877,3_3
01/09/1969,1969,244,1968,01-May,2,sugar,alive,0,0,1,365,4.5,1967,1/9/1968,121,0,0,181,1969,14,2616,4590.45,4081.16,4995.96,3477.2,106.853,2037.63,,0,0,0,20.555,86.3,58.193,48.193,9.777,6576.337,6586.113,110488.219,13.7,11.83,1.327,3,300,977.4,221.841,183.613,797.626,693.401,174.861,868.262,0.324,6654.277,4.526,6658.803,111125.914,150,195.179,284.848,6.143,5.426,4.434,1.355,9583.563,350,0.75,1981.1,7.5,792.4,0,0,18.137,27.592,19.867,55.6,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1277.4,1097.626,405.454,580.315,16.003,9.86,9.73491881569861,0.123065388097141,14.2470666666667,0.712353333333333,0.547461560926124,20.376,3_3
01/08/1970,1970,213,1969,01-May,2,sugar,alive,0,0,2,334,4.393,1967,1/9/1969,121,0,0,181,1970,14,2616,3524.8,2918.02,3772.69,2628.12,78.15,1213.28,,0,0,0,16.196,65.5,61.877,51.877,4.526,6654.277,6658.803,111125.914,12.14,9.92,1.352,3,300,1634.3,357.959,849.452,670.064,577.294,164.305,741.599,1.226,6703.376,3.2,6706.576,111844.1,150,174.965,260.197,21.108,5.534,0.956,3.949,7675.273,350,0.867,2884.4,10.8,1153.8,0,0,17.663,27.813,20.398,411.7,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1934.3,970.064,1207.411,1371.716,27.598,6.49,8.05616948984809,0.105380400998383,10.42,0.521,0.446660760723573,12.133,3_3
01/07/1971,1971,182,1970,01-May,2,sugar,alive,0,0,3,334,4.425,1967,1/8/1970,121,0,0,181,1971,14,2616,4853.38,4137.78,5149.07,3597.95,108.689,1584.68,,0,0,0,15.033,111.5,47.168,37.168,3.2,6703.376,6706.576,111844.1,18.4,15.78,1.364,3,300,1625.3,373.992,585.774,954.978,745.17,192.84,938.009,3.3,6702.49,2.194,6704.683,111802.887,150,252.205,309.163,8.875,1.865,3.416,1.684,8425.14,350,0.827,2509.7,9.3,1003.9,0,0,17.837,27.739,19.463,129.3,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1925.3,1254.978,959.766,1152.606,14.156,5.281,8.66062990745654,0.11587202254989,14.4918666666667,0.724593333333333,0.430954977101961,15.847,3_3
01/07/1972,1972,183,1971,01-May,2,sugar,alive,0,0,4,366,4.494,1967,1/7/1971,121,0,0,181,1972,14,2616,5124.18,4528.53,5602.07,3841.59,117.961,1969.51,,0,0,0,17.636,118.4,74.693,64.693,2.194,6702.49,6704.683,111802.887,18.05,15.86,1.366,3,300,2077.4,533.205,853.878,1045.614,802.35,199.139,1001.489,3.305,6720.854,3.199,6724.053,112243.631,150,249.442,338.635,16.549,0.622,2.621,3.282,9941.78,350,0.758,2028.4,7.5,811.4,0,0,17.741,27.479,19.215,183.4,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2377.4,1345.614,1387.083,1586.222,19.792,3.243,8.76633269273358,0.117785617215965,15.7281333333333,0.786406666666667,0.472899511710137,19.695,3_3
01/07/1973,1973,182,1972,01-May,2,sugar,alive,0,0,5,365,4.486,1967,1/7/1972,121,0,0,181,1973,14,2616,4064.77,3573.57,4559.32,2943.87,89.777,1282.48,,0,0,0,14.671,107,63.522,53.522,3.199,6720.854,6724.053,112243.631,16.27,14.47,1.372,3,300,1091.3,343.629,253.198,698.908,603.935,190.446,794.381,0.608,6762.615,5.088,6767.703,112474.707,150,222.819,308.507,5.543,0.333,1.653,1.26,9812.942,350,0.689,1668.5,6.3,667.4,0,0,17.985,27.773,19.988,148.3,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1391.3,998.908,596.827,787.273,7.529,1.986,8.98751436568733,0.113015039382865,11.9702666666667,0.598513333333333,0.402914473182269,12.825,3_3
01/07/1974,1974,182,1973,01-May,2,sugar,alive,0,0,6,365,4.499,1967,1/7/1973,121,0,0,181,1974,14,2616,5447.28,4843.63,5958.6,4085.65,125.848,1794.36,,0,0,0,14.638,129.1,63.612,53.612,5.088,6762.615,6767.703,112474.707,19.69,17.48,1.385,3,300,3164.5,837.927,1675.455,1085.659,760.148,190.637,950.785,8.396,6748.286,4.13,6752.416,112494.123,150,264.485,320.873,10.599,0.59,9.17,2.097,9457.536,350,0.79,2232.3,8.2,892.9,0,0,18.515,27.028,17.87,199.6,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,3464.5,1385.659,2513.382,2704.019,20.359,9.76,9.08217678375416,0.132362205966649,16.7797333333333,0.838986666666667,0.475822825491049,17.944,3_3
01/05/1975,1975,121,0,01-May,2,none,out,0,0,-1,0,6,1967,0.000,121,0,0,181,-1,14,2616,0,0,0,0,0,0,,0,0,0,0,0,63.945,53.945,4.13,6748.286,6752.416,112494.123,0,0,1.385,0,0,1687.2,789.511,604.992,791.595,0,216.121,216.121,0.177,6876.181,36.642,6912.823,113715.54,0,0,95.624,5.313,0.801,0.581,0.596,9582.001,350,0.008,11.7,0.1,4.7,0,0,18.084,27.777,20.592,139.4,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1687.2,791.595,1394.503,1610.624,6.695,1.382,0,0,0,,,0,3_3
01/09/1976,1976,245,1975,01-May,3,sugar,alive,0,0,0,489,4.636,1975,1/5/1975,121,0,0,181,1976,14,2616,6352.89,5607.61,6451.06,5009.98,152.811,2389.81,,0,0,0,16.336,170.9,140.522,140.522,36.642,6876.181,6912.823,113715.54,26.43,23.7,1.405,3,300,2388.2,371.34,1143.059,1173.507,877.427,384.425,1261.852,19.983,6649.189,4.94,6654.129,111610.591,130,360.102,399.5,45.671,12.223,10.199,8.559,5634.637,350,0.916,3536.4,13,1414.5,0,0,16.769,26.129,17.65,161.4,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2688.2,1473.507,1514.399,1898.824,68.093,22.422,10.3705649175742,0.121100572808856,20.3748,1.17546923076923,0.424354766149591,23.898,3_3
01/09/1977,1977,244,1976,01-May,3,sugar,alive,0,0,1,365,4.47,1975,1/9/1976,121,0,0,181,1977,14,2616,3358.29,2905.98,3668.27,2542.59,77.121,1320.37,,0,0,0,18.158,56.5,52.472,42.472,4.94,6649.189,6654.129,111610.591,9.59,7.93,1.363,3,300,1974.4,810.654,834.371,859.974,498.158,135.888,634.045,0.973,6760.051,2.152,6762.203,112694.581,150,139.63,246.394,33.932,12.952,2.589,6.172,8796.745,350,0.813,2393.1,9.6,957.2,0,0,17.945,27.348,19.161,166.6,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2274.4,1159.974,1645.025,1780.913,49.473,15.541,6.64851108731747,0.12163332255597,10.2828,0.51414,0.552323999140586,13.204,3_3
01/08/1978,1978,213,1977,01-May,3,sugar,alive,0,0,2,334,4.403,1975,1/9/1977,121,0,0,181,1978,14,2616,4760.9,4114.81,5079.42,3517.38,106.851,1713,,0,0,0,16.819,99.5,47.801,37.801,2.152,6760.051,6762.203,112694.581,17.56,15.19,1.396,3,300,1361.6,190.765,576.878,773.025,700.148,174.195,874.343,1.521,6748.56,3.544,6752.105,112597.568,150,240.938,290.962,9.963,0.31,1.343,1.911,7672.098,350,0.821,2461.3,9.2,984.5,0,0,18.17,27.707,20.333,300,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1661.6,1073.025,767.643,941.838,11.616,1.653,9.95792269518418,0.122207188711981,14.2468,0.71234,0.44347923532195,17.13,3_3
01/07/1979,1979,182,1978,01-May,3,sugar,alive,0,0,3,334,4.408,1975,1/8/1978,121,0,0,181,1979,14,2616,4406.37,3889.02,4902.26,3173.4,97.539,1487.06,,0,0,0,15.852,103.1,67.415,57.415,3.544,6748.56,6752.105,112597.568,16.55,14.66,1.394,3,300,2843.8,572.3,1728.108,913.538,615.025,171.386,786.411,11.473,6778.786,2.435,6781.22,112932.809,150,228.348,310.136,17.192,0.95,6.422,3.266,9186.619,350,0.695,1698,6.4,679.2,0,0,18.622,27.023,18.42,509.4,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,3143.8,1213.538,2300.408,2471.794,24.564,7.372,8.03757278305253,0.124030564170644,13.0052,0.65026,0.427150664774817,14.871,3_3
01/07/1980,1980,183,1979,01-May,3,sugar,alive,0,0,4,366,4.517,1975,1/7/1979,121,0,0,181,1980,14,2616,5476.12,4877.23,6012.9,4117.56,126.815,2005.57,,0,0,0,16.552,122.5,124.397,114.397,2.435,6778.786,6781.22,112932.809,18.49,16.3,1.404,3,300,1248.6,183.397,434.882,833.147,787.638,188.091,975.729,1.084,6793.292,4.188,6797.48,113188.886,150,256.28,315.331,3.701,0.094,1.038,0.919,9853.314,350,0.777,2141.7,8,856.7,0,0,18.395,27.626,19.976,215.6,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1548.6,1133.147,618.279,806.37,4.833,1.132,11.1913988211591,0.129969489479148,16.9086666666667,0.845433333333333,0.494829873575777,20.056,3_3
01/07/1981,1981,182,1980,01-May,3,sugar,alive,0,0,5,365,4.48,1975,1/7/1980,121,0,0,181,1981,14,2616,5088,4542.89,5675.26,3798.16,117.364,2005.81,,0,0,0,18.121,113,78.99,68.99,4.188,6793.292,6797.48,113188.886,17.39,15.39,1.41,3,300,1619.3,525.839,478.345,990.426,744.229,166.664,910.893,1.174,6814.784,4.819,6819.603,113503.458,150,240.978,328.625,14.113,0.269,1.296,2.909,10405.95,350,0.754,2002.6,7.4,801,0,0,18.21,27.259,19.351,101.3,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1919.3,1290.426,1004.184,1170.848,15.678,1.565,9.09498103726986,0.128844990575183,15.6485333333333,0.782426666666667,0.487032011220941,20.058,3_3
01/07/1982,1982,182,1981,01-May,3,sugar,alive,0,0,6,365,4.487,1975,1/7/1981,121,0,0,181,1982,14,2616,4478.46,3880.5,4930.45,3369.63,102.338,1613.75,,0,0,0,16.496,119.7,83.213,73.213,4.819,6814.784,6819.603,113503.458,17.52,15.33,1.418,3,300,1258.9,409.804,326.733,848.913,648.414,198.256,846.669,0.811,6838.539,4.576,6843.115,113941.986,150,242.717,321.26,7.005,0.507,3.383,1.54,9960.881,350,0.779,2156.8,8,862.7,0,0,18.212,27.411,19.836,222,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1558.9,1148.913,736.537,934.793,10.895,3.89,8.90737592837752,0.120871320433369,13.6450666666667,0.682253333333333,0.421635072945035,16.137,3_3
05/05/1983,1983,125,0,01-May,3,none,out,0,0,-1,0,6,1975,0.000,125,4,0,185,-1,10,2616,0,0,0,0,0,0,,0,0,0,0,0,58.906,48.906,4.576,6838.539,6843.115,113941.986,0,0,1.426,0,0,1088.8,362.107,297.197,679.242,0,271.814,271.814,4.407,6929.838,46.707,6976.545,114573.997,0,0,116.346,20.742,0.974,1.894,2.736,8802.632,350,0.117,178.6,0.9,71.4,0,0,18.613,27.679,21.447,109,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1088.8,679.242,659.304,931.118,23.61,2.868,0,0,0,,,0,3_3
05/09/1984,1984,249,1983,01-May,4,sugar,alive,0,0,0,489,4.659,1983,5/5/1983,125,4,0,185,1984,10,2616,4291.44,3743.4,4349.82,3434.41,102.616,1633.98,,0,0,0,16.686,150.6,216.589,216.589,46.707,6929.838,6976.545,114573.997,23.26,21.25,1.433,3,300,1055.7,101.925,394.565,712.083,603.946,423.453,1027.399,14.245,6748.394,24.473,6772.867,112739.83,130,317.709,351.333,34.534,1.539,13.507,6.642,4817.78,350,0.933,3867.3,14.2,1546.9,0,0,17.234,26.24,18.245,156,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1355.7,1012.083,496.49,919.943,49.58,15.046,10.1390893829854,0.0998794042042089,13.6821333333333,0.789353846153846,0.322987387829744,16.34,3_3
05/09/1985,1985,248,1984,01-May,4,sugar,alive,0,0,1,365,4.488,1983,5/9/1984,125,4,0,185,1985,10,2616,5653.57,4998.5,5959.49,4315.36,132.305,2086.5,,0,0,0,16.498,121.6,48.4,38.4,24.473,6748.394,6772.867,112739.83,19.4,17,1.398,3,300,1619.8,205.626,691.328,936.955,789.905,223.798,1013.703,8.381,6760.557,8.098,6768.656,113014.889,150,260.133,323.167,26.929,7.365,3.151,5.12,8321.668,350,0.856,2773,10.3,1109.2,0,0,18.241,27.166,19.507,365,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1919.8,1236.955,896.954,1120.752,37.445,10.516,10.6960237033684,0.130516531962518,17.6406666666667,0.882033333333333,0.508605213486947,20.865,3_3
05/08/1986,1986,217,1985,01-May,4,sugar,alive,0,0,2,334,4.426,1983,5/9/1985,125,4,0,185,1986,10,2616,3562.33,3177.87,4055.91,2584.18,80.064,1445.27,,0,0,0,19.303,65.2,57.543,47.543,8.098,6760.557,6768.656,113014.889,11.26,9.85,1.41,3,300,1377.6,640.067,406.832,814.317,487.047,126.413,613.46,0.161,6817.234,3.803,6821.037,113522.517,150,159.446,272.43,38.263,23.066,0.664,6.841,9064.28,350,0.66,1541.1,6.2,616.4,0,0,19.204,27.585,19.318,134,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1677.6,1114.317,1046.899,1173.312,61.993,23.73,7.18502903572323,0.130512176833045,10.6752,0.53376,0.50213865509326,14.453,3_3
05/07/1987,1987,186,1986,01-May,4,sugar,alive,0,0,3,334,4.494,1983,5/8/1986,125,4,0,185,1987,10,2616,3738,3243.43,4144.55,2720.31,81.877,1062.93,,0,0,0,13.068,105.7,74.783,64.783,3.803,6817.234,6821.037,113522.517,16.59,14.78,1.427,3,300,721.9,100.591,85.673,669.404,553.3,230.653,783.953,0.102,6820.168,3.514,6823.682,113648.752,150,230.609,289.222,15.622,0.708,0.257,3.098,7959.378,350,0.764,2063.1,7.7,825.2,0,0,19.644,28.338,20.299,55,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1021.9,969.404,186.264,416.917,16.587,0.965,8.44611740822196,0.104441210123566,10.9169333333333,0.545846666666667,0.355046854199099,10.629,3_3
11/07/1988,1988,193,1987,01-May,4,sugar,alive,0,0,4,372,4.527,1983,5/7/1987,125,4,6,185,1988,7,2616,5138.67,4562.89,5606.46,3802.48,116.176,1742.19,,0,0,0,15.545,125.2,126.466,116.466,3.514,6820.168,6823.682,113648.752,19.55,17.44,1.427,3,300,1807,297.014,776.743,1007.515,739.661,212.668,952.329,2.043,6822.385,1.542,6823.927,113744.626,150,263.581,313.813,8.428,0.785,1.426,1.873,9122.996,350,0.788,2218,8.3,887.2,0,0,18.525,27.274,19.397,293.4,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2107,1307.515,1073.757,1286.425,10.639,2.211,8.88525179443448,0.12199145463385,15.4901333333333,0.774506666666667,0.440760145837522,17.422,3_3
15/07/1989,1989,196,1988,01-May,4,sugar,alive,0,0,5,369,4.515,1983,11/7/1988,125,4,10,191,1989,7,2622,5580.35,4962.35,6093.74,4236.02,130.755,2352.11,,0,0,0,19.226,118.2,207.381,197.381,1.542,6822.385,6823.927,113744.626,18.15,15.88,1.43,3,300,2341.7,853.617,892.768,1237.474,780.09,174.328,954.418,2.566,6839.313,1.693,6841.006,114065.071,150,249.54,335.432,14.012,2.288,4.818,2.833,10433.159,350,0.775,2130.7,7.9,852.3,0,0,18.741,26.849,18.834,197,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2641.7,1537.474,1746.385,1920.713,21.118,7.106,8.50453406041338,0.13699972129612,17.434,0.8717,0.523984130800673,23.521,3_3
15/07/1990,1990,196,1989,01-May,4,sugar,alive,0,0,6,365,4.488,1983,15/7/1989,125,4,10,195,1990,7,2626,4227.57,3762.7,4787.93,3154.56,96.476,1406.1,,0,0,0,15.027,91.1,148.278,138.278,1.693,6839.313,6841.006,114065.071,14.19,12.48,1.437,3,300,1679.2,649.083,638.843,829.556,583.28,165.486,748.766,1.164,6907.663,3.379,6911.041,114863.971,150,203.348,277.959,3.317,0.234,1.409,0.815,9803.078,350.462,0.778,2148.4,8.1,859.4,0,0,18.125,27.024,19.702,130,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,1979.2,1129.556,1287.926,1453.412,4.96,1.643,8.54105506942551,0.128846662375161,12.8634666666667,0.643173333333333,0.474437909396699,14.061,3_3
01/05/1991,1991,121,0,01-May,4,none,out,0,0,-1,0,6,1983,0.000,121,0,10,195,-1,7,2626,0,0,0,0,0,0,,0,0,0,0,0,90.786,80.786,3.379,6907.663,6911.041,114863.971,0,0,1.455,0,0,2849.8,541.454,1983.413,531.126,0,271.482,271.482,1.991,6945.762,93.342,7039.104,114693.351,0,0,146.929,10.772,1.957,3.304,1.243,9370.183,351.681,0.101,151.9,0.7,60.7,0,0,18.984,27.77,20.608,298.2,Mackay,Mackay,Pind,1959,Furrow,BareFallow,42,MW_Surf2,130_150,100,3,3,SWD_0_50_200_50_50,P2R,MW_01MayR6V1,MW_T3,2849.8,531.126,2524.867,2796.349,16.033,5.261,0,0,0,,,0,3_3
